,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
1482,53, Private,151411, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,>=50k
1483,58, Private,128162, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0,0,24, United-States,<50k
1484,32, Federal-gov,174215, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States,<50k
1485,40, ?,78255, HS-grad,9.0, Divorced, ?, Not-in-family, White, Male,0,0,25, United-States,<50k
1486,18, Federal-gov,201686, 11th,7.0, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,4, United-States,<50k
1487,29, Private,142555, Masters,14.0, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,42, United-States,<50k
1488,33, Private,323619, Some-college,10.0, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<50k
1489,44, Self-emp-inc,37997, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,<50k
1490,37, Self-emp-not-inc,180150, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,>=50k
1491,28, ?,127833, HS-grad,9.0, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States,<50k
1492,55, Private,305759, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Male,0,0,40, ?,<50k
1493,36, Self-emp-not-inc,164526, Masters,14.0, Never-married, Sales, Not-in-family, White, Male,10520,0,45, United-States,>=50k
1494,36, Private,460437, 9th,5.0, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,<50k
1495,40, Private,208277, Some-college,10.0, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,<50k
1496,20, Private,285295, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, ?,<50k
1497,40, Private,219591, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,<50k
1498,26, Private,174592, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<50k
1499,25, Private,51498, 12th,8.0, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States,<50k
1500,26, Local-gov,197530, Masters,14.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<50k
1501,24, Private,241951, HS-grad,9.0, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States,<50k
1502,37, Private,178948, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,7688,0,45, United-States,>=50k
1503,52, Private,180881, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,<50k
1504,27, Private,36440, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,<50k
1505,28, Self-emp-not-inc,227890, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States,>=50k
1506,59, Private,169133, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,<50k
1507,44, Private,162184, Some-college,10.0, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<50k
1508,19, ?,45643, Some-college,10.0, Never-married, ?, Own-child, White, Female,0,0,25, United-States,<50k
1509,36, ?,53606, Assoc-voc,11.0, Married-civ-spouse, ?, Wife, White, Female,3908,0,8, United-States,<50k
1510,45, Private,179135, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<50k
1511,24, Private,424034, HS-grad,9.0, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States,<50k
1512,33, Private,176992, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>=50k
1513,64, Private,180624, Assoc-acdm,12.0, Never-married, Prof-specialty, Other-relative, White, Female,0,0,30, United-States,<50k
1514,51, State-gov,341548, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<50k
1515,48, Self-emp-not-inc,181758, Doctorate,16.0, Never-married, Prof-specialty, Unmarried, White, Female,0,0,60, United-States,>=50k
1516,53, Private,55861, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>=50k
1517,50, Private,266945, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,3137,0,40, El-Salvador,<50k
1518,52, Self-emp-inc,206054, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<50k
1519,49, Private,148549, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States,>=50k
1520,31, Private,244665, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, Honduras,<50k
1521,20, Private,289944, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,<50k
1522,38, Private,447346, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States,>=50k
1523,27, Local-gov,66824, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,3325,0,43, United-States,<50k
1524,30, ?,104965, 9th,5.0, Never-married, ?, Not-in-family, White, Female,0,0,30, United-States,<50k
1525,43, Private,117037, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2042,40, United-States,<50k
1526,30, Private,147596, Some-college,10.0, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,<50k
1527,18, Private,165532, 12th,8.0, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States,<50k
1528,20, Private,79691, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,<50k
1529,57, State-gov,141459, Some-college,10.0, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,<50k
1530,29, Private,29865, HS-grad,9.0, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States,<50k
1531,25, Private,164488, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,<50k
1532,33, Private,173858, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, India,<50k
1533,43, Private,96102, Masters,14.0, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,<50k
1534,27, Private,328981, HS-grad,9.0, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States,<50k
1535,57, Private,319122, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,<50k
1536,41, Private,198425, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,<50k
1537,23, Local-gov,314819, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,<50k
1538,57, Self-emp-not-inc,286836, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,8, United-States,<50k
1539,22, Private,263670, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Male,0,0,80, United-States,<50k
1540,55, Private,92215, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<50k
1541,52, Private,204226, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States,<50k
1542,39, Private,175390, HS-grad,9.0, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States,<50k
1543,33, Private,170769, Doctorate,16.0, Divorced, Sales, Not-in-family, White, Male,99999,0,60, United-States,>=50k
1544,32, Private,184207, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<50k
1545,22, Private,145964, Bachelors,13.0, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,<50k
1546,20, Private,164219, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States,<50k
1547,21, Private,162667, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia,<50k
1548,23, Private,227594, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0,0,38, United-States,<50k
1549,26, Self-emp-not-inc,68729, HS-grad,9.0, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,50, United-States,>=50k
1550,40, Private,326232, Some-college,10.0, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States,>=50k
1551,34, Private,152453, 12th,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala,<50k
1552,27, Private,660870, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States,<50k
1553,52, Private,118025, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States,>=50k
1554,22, Private,112847, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States,<50k
1555,53, Private,124963, HS-grad,9.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,<50k
1556,33, Self-emp-not-inc,48189, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, United-States,<50k
1557,28, Private,403671, HS-grad,9.0, Never-married, Other-service, Other-relative, White, Male,0,0,40, Mexico,<50k
1558,72, Private,33404, 10th,6.0, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States,<50k
1559,47, Self-emp-not-inc,39986, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,<50k
1560,39, Private,365739, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<50k
1561,34, Private,226443, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,>=50k
1562,54, Private,225307, 11th,7.0, Divorced, Craft-repair, Own-child, White, Female,0,0,50, United-States,>=50k
1563,39, Private,150480, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,>=50k
1564,26, Federal-gov,218782, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, United-States,<50k
1565,45, Private,165232, Some-college,10.0, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago,<50k
1566,35, Private,241998, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,>=50k
1567,42, Private,245317, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,<50k
1568,47, Private,198901, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States,<50k
1569,32, Private,291147, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,<50k
1570,43, Private,85995, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,<50k
1571,25, Private,206600, 9th,5.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,48, Mexico,<50k
1572,46, State-gov,102628, Masters,14.0, Widowed, Protective-serv, Unmarried, White, Male,0,0,40, United-States,<50k
1573,32, Self-emp-inc,124919, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Iran,>=50k
1574,37, Private,64922, Bachelors,13.0, Separated, Other-service, Not-in-family, White, Male,0,0,70, England,<50k
1575,22, Private,137876, Some-college,10.0, Never-married, Protective-serv, Not-in-family, White, Male,0,0,20, United-States,<50k
1576,18, Private,27920, 11th,7.0, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, United-States,<50k
1577,34, Private,317809, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, ?,>=50k
1578,49, Private,185041, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<50k
1579,32, Private,123291, 12th,8.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<50k
1580,37, Private,433491, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,<50k
1581,65, Private,90377, Assoc-voc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,6767,0,60, United-States,<50k
1582,37, Private,32668, Bachelors,13.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,43, United-States,>=50k
1583,30, Private,227359, Some-college,10.0, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,<50k
1584,42, Private,172148, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States,<50k
1585,30, Private,96287, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,<50k
1586,34, Private,207301, HS-grad,9.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,20, United-States,<50k
1587,23, Private,188505, Bachelors,13.0, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,<50k
1588,39, Private,318452, 11th,7.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,<50k
1589,23, Private,203003, 7th-8th,4.0, Never-married, Craft-repair, Not-in-family, White, Male,0,0,25, Germany,<50k
1590,59, Private,146391, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,>=50k
1591,62, ?,129246, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,<50k
1592,51, Private,89652, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,4787,0,24, United-States,>=50k
1593,21, Private,82497, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,<50k
1594,26, Private,456618, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Mexico,<50k
1595,44, Private,231348, Some-college,10.0, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States,<50k
1596,24, Private,190290, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States,<50k
1597,26, Private,261203, 7th-8th,4.0, Never-married, Other-service, Unmarried, Other, Female,0,0,30, ?,<50k
1598,35, Federal-gov,49657, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States,>=50k
1599,29, ?,207032, HS-grad,9.0, Married-spouse-absent, ?, Unmarried, Black, Female,0,0,42, Haiti,<50k
1600,22, Local-gov,211129, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, ?,<50k
1601,25, Private,485496, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States,<50k
1602,54, Self-emp-not-inc,104748, 10th,6.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States,<50k
1603,19, Private,143360, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,34, United-States,<50k
1604,76, Self-emp-not-inc,236878, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,<50k
1605,63, Private,172740, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,<50k
1606,66, ?,357750, 11th,7.0, Widowed, ?, Not-in-family, Black, Female,0,0,40, United-States,<50k
1607,52, Private,177995, 1st-4th,2.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,56, Mexico,>=50k
1608,59, Private,159724, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,7298,0,55, United-States,>=50k
1609,51, Local-gov,154891, HS-grad,9.0, Divorced, Protective-serv, Unmarried, White, Male,0,0,52, United-States,<50k
1610,46, State-gov,27243, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,45, United-States,>=50k
1611,50, Local-gov,163921, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<50k
1612,47, State-gov,141483, 9th,5.0, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,<50k
1613,44, Private,159911, 7th-8th,4.0, Married-civ-spouse, Other-service, Wife, White, Female,0,0,55, United-States,<50k
1614,52, Private,198744, HS-grad,9.0, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States,<50k
1615,59, Self-emp-not-inc,144071, 5th-6th,3.0, Married-civ-spouse, Other-service, Husband, White, Male,2580,0,15, El-Salvador,<50k
1616,33, Private,205469, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>=50k
1617,35, Private,40135, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,<50k
1618,43, Private,223277, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<50k
1619,30, Private,124187, HS-grad,9.0, Never-married, Farming-fishing, Own-child, Black, Male,0,0,60, United-States,<50k
1620,48, Private,204990, HS-grad,9.0, Never-married, Tech-support, Unmarried, Black, Female,0,0,33, Jamaica,<50k
1621,23, Private,259301, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,<50k
1622,34, Self-emp-inc,314375, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,>=50k
1623,24, Private,33088, 11th,7.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,<50k
